Year,Filename,Source
1819,Evadne ... Fourth edition [Based on James Shirley's 'The Traytor'.],blbooks
1819,Evadne ... Second edition [Based on James Shirley's 'The Traytor'.],blbooks
1819,"Evadne; or, The Statue; a tragedy in five acts [and in verse. Based on J. Shirleys 'The Traitor']",blbooks
1819,"Extempore to Walter Scott, Esq, on the publication of the new edition of the Bridal of Triermain, etc [Signed: S. K. C, i.e. R. P. Gillies?]",blbooks
1819,"Extracts from a Supplementary Letter from the Illinois; an Address to British Emigrants; and a Reply to the Remarks of William Cobbett, Esq",blbooks
1819,Facts and observations respecting Canada and the United States of America: affording a comparative view of the inducements to emigration presented in those countries ... To which is added an appendix of ... instructions to emigrant settlers in the British Colonies,blbooks
1819,"Festival in commemoration of Robert Burns, and to promote a subscription to erect a national monument to his memory at Edinburgh: held ... in London ... May 5, 1819, etc [A list of toasts and words of songs sung at the dinner.]",blbooks
1819,Fireside Amusements [Verses.],blbooks
1819,"First Impressions on a Tour upon the Continent in the summer of 1818, through parts of France, Italy, Switzerland, the borders of Germany, and a part of French Flanders [With plates.]",blbooks
1819,"France as it is, not Lady Morgan's France",blbooks
1819,"Fredolfo; a tragedy, in five acts [and in verse]",blbooks
1819,"Greenland, and other poems",blbooks
1819,"Guilt, or, the Gipsey's Prophecy: a tragedy [in five acts and in verse] by A. M. Followed by Schiller's 'Ideal' and 'The Cranes of Ibycus.' Translated from the ... German by W. E. Frye",blbooks
1819,"Hamlet, and As You like It. A specimen of a new edition of Shakespeare",blbooks
1819,"Het distrikt van Sluis in Vlaanderen beschouwd in deszelfs wording, natuurlijke, burgerlijke en zedelijke gestelheid",blbooks
1819,Histoire de France pendant le dix-huitième siècle. Quatrième édition,blbooks
1819,Histoire des Troubles survenus en Béarn dans le 16e et la moitié du 17e siècles,blbooks
1819,"History of Seyd Said, Sultan of Muscat, together with an account of the countries and people on the shores of the Persian Gulf, particularly the Wahabees by Shaik Mansur [i.e. V. M.] ... Translated from the original Italian MS",blbooks
1819,"Iceland; or the Journal of a residence in that island, during the years 1814 and 1815 ... Illustrated with a map and engravings. The second edition",blbooks
1819,"Il Corsaro, novella di Lord Byron; versione in prosa di L. C",blbooks
1819,"Import and Navigation Laws of the United States, passed April 20, 1818, and Treasury Instructions of 25th May, 1818",blbooks
1819,"Infallible Guide to a pleasant marriage and happy life, etc [In verse.]",blbooks
1819,"J, the Giant Queller: or, Prince Juan [A satire on George IV. In verse.]",blbooks
1819,Jehova-Tsidkenu: the Lord our righteousness. In verse,blbooks
1819,"Journey from Moscow to Constantinople, in the years 1817, 1818",blbooks
1819,"Lectures on the Philosophy of History, accompanied with notes and illustrative engravings, etc [With a memoir of the author.]",blbooks
1819,"Letters from Dr. J. G. in defence of his Essay on the difference of the relation between motive and action, and that of cause and effect in physics: with replies by A. Crombie",blbooks
1819,"Letters from Palestine, descriptive of a Tour through Galilee and Judæa, with some account of the Dead Sea, and of the present state of Jerusalem [Letter 21 signed Th. R. J, i.e. T. R. Joliffe.]",blbooks
1819,"Letters from Portugal, Spain and France, during the memorable campaigns of 1811, 1812, & 1813; and from Belgium and France in the year 1815. By a British Officer [James Hope]",blbooks
1819,"Letters from the Continent during ... October, November and December 1818: including a visit to Aix-la-Chapelle and the left bank of the Rhine",blbooks
1819,"Letters from the North of Italy, etc [By W. S. R, i.e. W. S. Rose.]",blbooks
1819,"Lines written at Ampthill Park, in the autumn of 1818 [By Henry Luttrell.]",blbooks
1819,"Loyal Effusions. A selection of odes, songs ... by an old naval officer; as incitements to perseverance in heroism, by the Army and Navy, etc",blbooks
1819,"Mazeppa, a poem",blbooks
1819,"Melodrame Mad! or the Siege of Troy. A new, comic ... melange, etc",blbooks
1819,"Memoir and notice explanatory of a Chart of Madagascar and the north-eastern Archipelago of Mauritius; drawn up ... under the auspices and government of [and edited by] ... R. T. Farquhar. ... Now first published in the original French, with an English translation, together with some observations on the coast of Africa, (communicated by - Saulnier de Mondevit,) and a brief notice on the winds on the coast of Madagascar (by M. Barbarin) [With the chart.] Fr. and Eng",blbooks
1819,"Memoirs of the Court of Louis XIV, comprising biography and anecdotes of the most celebrated characters of that period",blbooks
1819,"Mercator; or, the Voyage of Life, and several smaller poems, etc",blbooks
1819,"Mission from Cape Coast Castle to Ashantee; with a statistical account of that kingdom, and geographical notices of other parts of the interior of Africa [With plates and maps.]",blbooks
1819,"Monody on the death of J. H, etc",blbooks
1819,"Montalto; or, the Heart Unveiled: ... with other poems",blbooks
1819,Mémoires pour servir à l'histoire de la révolution de Saint-Domingue [1789-1818.] ... Avec une carte nouvelle de l'île et un plan topographique de la Crète-à-Pierrot,blbooks
1819,"Mémoires sur l'Expédition de Quiberon, précédés d'une notice sur l'émigration de 1791, et sur les trois campagnes des années 1792, 1793, 1794 [Compiled from the notes of L. G. de V.-L.-B, by J. Bocous], etc",blbooks
1819,"Narrative of a Journey in Persia, in the suite of the Imperial Russian Embassy, in ... 1817. Translated from the German. Illustrated by plates [Edited by A. F. F. von Kotzebue.]",blbooks
1819,"Narrative of a voyage to the Spanish Main, in the ship 'Two Friends'; the occupation of Amelia Island by M'Gregor, etc.; Sketches of the Province of East Florida; and anecdotes ... of the Seminole Indians: with an Appendix, containing a detail of the Seminole war, and the execution of Arbuthnot and Ambrister",blbooks
1819,"Narrative of two Excursions to the Ports of England, Scotland, and Ireland ... Translated from the French ... and illustrated by notes ... by the Translator",blbooks
1819,"Narratives of J. Pritchard, P. C. Pambrun, and F. D. Heurter, respecting the aggressions of the North-West Company, against the Earl of Selkirk's Settlement upon Red River",blbooks
1819,"Noble's Instructions to Emigrants: an attempt to give a correct account of the United States of America, and offer some information ... to those who have a wish to emigrate to that Republic, etc",blbooks
1819,"Notes on a journey in America, from the coast of Virginia to the territory of Illinois ... The third edition",blbooks
1819,Notices on the claims of the Hudson's Bay Company: to which is added a copy of their Royal charter [By Samuel Gale.],blbooks
1819,Nugae Canorae. (Poems.),blbooks
1819,"Observations on Emigration to the United States of America, illustrated by original facts",blbooks
1819,"Occurrences during a six month's residence in the province of Calabria Ulteriore ... in ... 1809-10, etc",blbooks
1819,"On the Character of Idolatry; and on the propagation of Christianity, in the Eastern Colonial possessions of Britain. Two sermons [on 1 Cor. xii. 2 and Mal. i. 11 respectively] ... With notes",blbooks
1819,On the Nature and Tendency of Blasphemous Opinions. A sermon [on Ps. lxxiv. 10],blbooks
1819,On the sentient faculty and principles of human magnetism; translated from the French of Count de Redern ... with notes by F. Corbeaux,blbooks
1819,"Original poems. The Fatal Seduction, ... the Mendicant, ... with other pieces",blbooks
1819,"Peter Bell. A lyrical ballad [By J. H. Reynolds. Signed: W. W, purporting to be by William Wordsworth.]",blbooks
1819,"Peter's Letters to his kinsfolk [By J. G. Lockhart, assisted by Christopher North.] The second edition. (Postscript to the third edition of Peter's Letters.)",blbooks
1819,"Philibert; a poetical romance, [in six cantos; with notes.]",blbooks
1819,"Poems and Essays ... Fifteenth edition, etc",blbooks
1819,Poems founded on the events of the War in the Peninsula. By the wife of an officer,blbooks
1819,"Poems on various subjects. By a Young Lady, etc",blbooks
1819,Poetical effusions on the fear of the Lord,blbooks
1819,"Poetry of the College Magazine [The editors preface signed: W. B, i.e. Walter Blunt?]",blbooks
1819,Political and Literary Anecdotes of his own times. Dy Dr. W. K,blbooks
1819,Pompeii. A poem,blbooks
1819,"Proceedings in Parga and the Ionian Islands, with a series of correspondence and other justificatory documents [With a map.]",blbooks
1819,Proceedings in the Court of Chancery against the corporation of Ludlow as Trustees of Mr. Foxe's Charity for pulling down St. Leonard's Chapel ... To which are added observations on the Corporate Rights and Parliamentary representation of the Inhabitants of Ludlow. And also an Essay on Borough Influence,blbooks
1819,"Recollections of Japan ... With observations on the geography, climate, population, and productions of the country ... To which are prefixed chronological details of the rise, decline, and renewals of British commercial intercourse with that country. (Account of the voyages of Messrs. Chwostoff and Dawidoff.)",blbooks
1819,"Redevoering over het oogpunt, waaruit in den tegenwoordigen tijd de beoefening der vaderlandsche geschiedenis moet beschouwd worden",blbooks
1819,"Reform, a [satirical] dialogue [in verse] . (An imitation of Horace, Book 3, Ode 6.)",blbooks
1819,"Remarks, Critical and Moral, on the Talents of Lord Byron, and the tendencies of Don Juan. By the author of Hypocrisy, a satire, with notes and anecdotes, political and historical [The dedication signed: C. C. C, i.e. Charles C. Colton.]",blbooks
1819,"Report from the Select Committee to whom the several Petitions from the Royal Burghs of Scotland were referred; with the Minutes of Evidence relative to the case of Aberdeen. Ordered ... to be printed, 12th July, 1819",blbooks
1819,"Report on the statements of the Lord Provost [i.e. K. Mackenzie] and Mr. A. Bruce, respecting the affairs of the city of Edinburgh, ... submitted to the Committee of the Guildry ... with an appendix, containing abstracts of the city's income and expenditure, for 12 years preceding Martinmas 1818, etc [With MS. note by Lord H. Cockburn.]",blbooks
1819,"Report to the Right Honourable the Lord Provost, Magistrates, and Council of Edinburgh, ... on a plan for laying out the new town between Edinburgh and Leith. Submitted to them 12th April, 1819. MS. note [by Lord Cockburn]",blbooks
